Produto,Categoria do Produto,PreÃ§o,Frete,Data da Compra,Vendedor,Local da compra,AvaliaÃ§Ã£o da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Bola de basquete,esporte e lazer,52.22,3.069334713,15/12/2021,Lucas Oliveira,BA,5,cartao_credito,1,-13.29,-41.71
Secadora de roupas,eletrodomesticos,1541.69,82.37913129,10/02/2022,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,227.79,13.52824756,19/06/2022,Felipe Santos,MG,5,cartao_credito,5,-18.1,-44.38
CiÃªncia de dados com python,livros,57.46,3.585837127,15/09/2022,Bianca Santos,RS,5,cartao_credito,1,-30.17,-53.5
Carrinho controle remoto,brinquedos,83.64,10.69551376,14/03/2022,Larissa Alves,MS,5,cartao_credito,1,-20.51,-54.54
Cadeira de escritÃ³rio,moveis,409.64,22.09522355,15/02/2021,Pedro Gomes,RJ,3,cartao_credito,3,-22.25,-42.66
Iniciando em programaÃ§Ã£o,livros,45.31,0,21/01/2020,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
Bola de basquete,esporte e lazer,64.15,3.946899036,13/07/2022,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1709.15,88.59153475,01/10/2021,Beatriz Moraes,PA,5,boleto,1,-3.79,-52.48
Copo tÃ©rmico,esporte e lazer,83.53,4.730847117,01/11/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Mesa de centro,moveis,267.95,11.85197046,18/05/2022,Camila Ribeiro,RJ,1,boleto,1,-22.25,-42.66
Pandeiro,instrumentos musicais,129.4,7.830008545,19/05/2021,Mariana Ferreira,RS,5,cartao_credito,10,-30.17,-53.5
Mesa de jantar,moveis,498.62,27.08111947,25/06/2022,Rafael Costa,MG,5,cupom,1,-18.1,-44.38
Panela de pressÃ£o,utilidades domesticas,121.64,6.760089967,15/11/2022,Bruno Rodrigues,SP,5,cartao_credito,8,-22.19,-48.79
Carrinho controle remoto,brinquedos,79.49,1.817042428,27/07/2022,Rafael Costa,SP,4,boleto,1,-22.19,-48.79
Celular ABXY,eletronicos,1520.56,78.54968461,14/01/2021,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
Bateria,instrumentos musicais,786.43,43.52782595,22/03/2023,JoÃ£o Souza,SP,4,cartao_credito,4,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,59.06,3.831779474,22/10/2021,Bianca Santos,SP,1,cartao_credito,4,-22.19,-48.79
Dinossauro Rex,brinquedos,28.39,7.753617478,07/09/2022,Juliana Costa,PE,3,cartao_credito,1,-8.38,-37.86
Smart TV,eletronicos,1796.72,96.20103927,13/12/2021,Juliana Costa,BA,1,cartao_credito,3,-13.29,-41.71
Guarda roupas,moveis,672.7,36.5062634,17/05/2020,Camila Ribeiro,RS,5,cartao_credito,1,-30.17,-53.5
Cubo mÃ¡gico 8x8,brinquedos,23.17,1.516858704,19/08/2021,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
Xadrez de madeira,brinquedos,40.86,0,05/02/2020,JoÃ£o Souza,MG,4,cartao_credito,1,-18.1,-44.38
Lava louÃ§as,eletrodomesticos,1503.3,80.33497928,13/05/2021,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
Corda de pular,esporte e lazer,23.44,0,08/02/2023,Bruno Rodrigues,SP,1,cartao_credito,8,-22.19,-48.79
Geladeira,eletrodomesticos,2752.36,144.1393289,26/06/2022,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,19.84,1.944835488,26/01/2021,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
Bola de basquete,esporte e lazer,34.84,0,25/04/2022,Pedro Gomes,PA,4,cartao_credito,7,-3.79,-52.48
Kit banquetas,moveis,389.06,30.71335949,03/01/2020,Larissa Alves,CE,5,cupom,1,-5.2,-39.53
Smart TV,eletronicos,2038.83,106.1460029,13/07/2020,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
Dinossauro Rex,brinquedos,20.9,2.001277299,13/03/2023,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
TV Led UHD 4K,eletronicos,3914.97,206.0448138,30/06/2021,Camila Ribeiro,SP,4,cartao_credito,4,-22.19,-48.79
Faqueiro,utilidades domesticas,59.56,4.059805995,06/07/2020,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Secadora de roupas,eletrodomesticos,1630.25,87.74575588,20/03/2020,Larissa Alves,AM,3,boleto,1,-3.47,-65.1
Blocos de montar,brinquedos,50.78,3.643730065,30/01/2023,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
Corda de pular,esporte e lazer,18.57,0,08/04/2021,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
Poltrona,moveis,308.87,14.03083736,30/12/2021,Camila Ribeiro,RJ,5,cartao_credito,3,-22.25,-42.66
Cubo mÃ¡gico 8x8,brinquedos,14.9,1.68179535,11/03/2022,Bruno Rodrigues,MG,4,cartao_credito,2,-18.1,-44.38
Mesa de jantar,moveis,231.49,9.910585151,13/01/2021,Felipe Santos,SP,2,cupom,1,-22.19,-48.79
Headset,eletronicos,131.07,7.867498364,07/08/2022,JoÃ£o Souza,RS,5,cartao_credito,1,-30.17,-53.5
Micro-ondas,eletrodomesticos,591.66,29.08855411,18/11/2020,Bianca Santos,PR,5,cartao_credito,1,-24.89,-51.55
Xadrez de madeira,brinquedos,46.99,0,24/02/2022,Thiago Silva,SP,5,cartao_credito,10,-22.19,-48.79
Jogo de copos,utilidades domesticas,56.77,3.305957622,30/11/2020,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,518.36,25.18554963,20/02/2021,Beatriz Moraes,SP,1,cartao_credito,4,-22.19,-48.79
Kit banquetas,moveis,402.45,19.01369083,26/11/2022,Larissa Alves,PR,4,boleto,1,-24.89,-51.55
FogÃ£o,eletrodomesticos,1302.16,66.92054164,28/11/2020,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
Jogo de copos,utilidades domesticas,58.11,6.257999004,27/04/2022,Bianca Santos,RS,4,cartao_credito,6,-30.17,-53.5
Guarda roupas,moveis,682.24,36.85833207,17/02/2020,Beatriz Moraes,RJ,4,cartao_credito,1,-22.25,-42.66
Bateria,instrumentos musicais,1088.29,58.83658366,27/02/2022,Beatriz Moraes,RS,1,cartao_credito,1,-30.17,-53.5
CÃ´moda,moveis,385.57,21.2174547,12/06/2020,Felipe Santos,SP,3,cartao_credito,1,-22.19,-48.79
FogÃ£o,eletrodomesticos,1398.42,72.04609705,31/01/2023,Pedro Gomes,MG,4,cartao_credito,10,-18.1,-44.38
Lava louÃ§as,eletrodomesticos,1576.22,84.46007762,31/01/2020,Isabella Pereira,MG,3,cartao_credito,10,-18.1,-44.38
Micro-ondas,eletrodomesticos,991.35,50.37084419,21/11/2020,Pedro Gomes,SP,1,cartao_credito,3,-22.19,-48.79
Modelagem preditiva,livros,108.86,3.380906572,27/02/2021,Mariana Ferreira,RJ,1,cupom,1,-22.25,-42.66
Tablet ABXY,eletronicos,1962.13,102.0619587,07/10/2021,Isabella Pereira,RJ,4,cartao_credito,10,-22.25,-42.66
TV Led UHD 4K,eletronicos,3460.01,184.7662279,16/07/2020,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Blocos de montar,brinquedos,52.98,3.104151524,06/09/2020,Pedro Gomes,SP,5,cartao_credito,8,-22.19,-48.79
Mochila,esporte e lazer,131.43,7.529356631,02/06/2022,Mariana Ferreira,RJ,5,cupom,1,-22.25,-42.66
TV Led UHD 4K,eletronicos,3440.96,180.8052073,17/11/2021,Beatriz Moraes,SP,5,cartao_credito,7,-22.19,-48.79
Pandeiro,instrumentos musicais,47.05,2.788396863,01/01/2023,Bianca Santos,RS,5,cartao_credito,6,-30.17,-53.5
Tablet ABXY,eletronicos,1373.92,73.68821122,17/12/2020,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,21.38,2.026835855,13/09/2021,Camila Ribeiro,MT,5,cartao_credito,10,-12.64,-55.42
Xadrez de madeira,brinquedos,37.51,5.161110978,09/10/2022,Pedro Gomes,PR,4,cartao_credito,5,-24.89,-51.55
Mesa de jantar,moveis,435.03,20.74847782,22/02/2023,Felipe Santos,PR,5,boleto,1,-24.89,-51.55
Celular Plus X42,eletronicos,2285.65,119.2884254,29/09/2020,Isabella Pereira,GO,4,cartao_credito,1,-15.98,-49.86
Mochila,esporte e lazer,112.38,6.267022824,23/04/2020,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
Cadeira de escritÃ³rio,moveis,649.83,35.48990772,01/08/2020,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1302.15,70.02258226,11/10/2021,Isabella Pereira,RO,5,cartao_credito,1,-10.83,-63.34
CÃ´moda,moveis,377.72,20.64355819,15/02/2023,Beatriz Moraes,SC,3,cartao_credito,2,-27.45,-50.95
Carrinho controle remoto,brinquedos,97.95,2.799981893,21/12/2020,Beatriz Moraes,SP,5,cartao_credito,7,-22.19,-48.79
Guitarra,instrumentos musicais,826.53,47.17405229,03/03/2023,Thiago Silva,SC,5,boleto,1,-27.45,-50.95
Fone de ouvido,eletronicos,167.12,9.187414048,09/06/2022,Felipe Santos,SP,3,boleto,1,-22.19,-48.79
Pandeiro,instrumentos musicais,59.37,0,27/10/2020,Juliana Costa,RJ,5,boleto,1,-22.25,-42.66
Jogo de tabuleiro,brinquedos,239.71,19.14345072,06/07/2021,Felipe Santos,GO,5,cartao_credito,1,-15.98,-49.86
Celular ABXY,eletronicos,1371.06,70.58925936,13/09/2021,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,41.53,2.742452086,21/04/2020,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
Dinossauro Rex,brinquedos,20.13,0,23/03/2022,Bruno Rodrigues,MG,5,cartao_credito,3,-18.1,-44.38
Geladeira,eletrodomesticos,3185.35,167.1947437,20/07/2022,JoÃ£o Souza,PE,5,boleto,1,-8.38,-37.86
Dashboards com Power BI,livros,38.6,2.586438401,31/01/2022,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
Fone de ouvido,eletronicos,118.06,6.973351978,27/01/2020,Juliana Costa,RJ,5,cupom,1,-22.25,-42.66
Corda de pular,esporte e lazer,12.15,1.333963099,03/02/2022,Rafael Costa,MT,4,cartao_credito,10,-12.64,-55.42
Secadora de roupas,eletrodomesticos,1923.05,102.9228922,06/12/2021,Thiago Silva,SP,5,cartao_credito,4,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1487.15,76.77070262,16/02/2022,Felipe Santos,PR,5,boleto,1,-24.89,-51.55
Micro-ondas,eletrodomesticos,721.26,35.98936423,06/06/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Celular Plus X42,eletronicos,2828.58,155.0934142,06/02/2020,Juliana Costa,SP,2,boleto,1,-22.19,-48.79
Dashboards com Power BI,livros,52.47,3.082646461,02/01/2023,Felipe Santos,MG,3,cartao_credito,6,-18.1,-44.38
Celular Plus X42,eletronicos,2913.5,152.7195491,29/06/2022,Thiago Silva,SP,5,cartao_credito,8,-22.19,-48.79
Blocos de montar,brinquedos,45.43,2.702136737,23/07/2020,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Smart TV,eletronicos,1946.55,101.2323706,06/11/2020,Pedro Gomes,SP,2,cartao_debito,1,-22.19,-48.79
ViolÃ£o,instrumentos musicais,286.74,15.55116828,11/05/2022,JoÃ£o Souza,RJ,5,cartao_credito,8,-22.25,-42.66
Bola de basquete,esporte e lazer,48.83,2.883176508,13/10/2021,Bianca Santos,MA,1,cartao_credito,2,-5.42,-45.44
Dinossauro Rex,brinquedos,23.03,0,16/05/2022,Camila Ribeiro,ES,5,boleto,1,-19.19,-40.34
Jogo de panelas,utilidades domesticas,248.48,14.11922765,10/03/2022,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,61.73,0,19/02/2022,Lucas Oliveira,SC,4,cartao_credito,3,-27.45,-50.95
Faqueiro,utilidades domesticas,76.6,4.361845465,21/09/2020,Larissa Alves,PR,1,boleto,1,-24.89,-51.55
Cama king,moveis,1171.17,62.89238367,04/04/2021,Lucas Oliveira,SP,1,boleto,1,-22.19,-48.79
Mochila,esporte e lazer,129.47,4.478327068,27/08/2021,Camila Ribeiro,GO,1,cartao_credito,1,-15.98,-49.86
Mesa de centro,moveis,284.82,15.44893406,21/06/2021,Mariana Ferreira,RJ,5,cupom,1,-22.25,-42.66
Carrinho controle remoto,brinquedos,109.51,6.719493225,12/07/2021,Rafael Costa,SP,1,boleto,1,-22.19,-48.79
Boneca bebÃª,brinquedos,56.1,0,17/12/2022,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
Cama king,moveis,825.21,51.74195955,14/06/2021,Felipe Santos,MG,5,cartao_credito,3,-18.1,-44.38
Corda de pular,esporte e lazer,14.24,0,26/06/2022,Bruno Rodrigues,RS,5,cartao_credito,1,-30.17,-53.5
Modelagem preditiva,livros,83.92,4.757264347,22/07/2021,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Geladeira,eletrodomesticos,2435.56,127.2706819,08/04/2021,Thiago Silva,SP,2,cartao_credito,3,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,314.68,17.28686784,19/02/2022,JoÃ£o Souza,MA,5,cartao_credito,9,-5.42,-45.44
Poltrona,moveis,258.7,14.71484456,21/04/2021,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
Copo tÃ©rmico,esporte e lazer,46.48,5.638736492,09/02/2020,Mariana Ferreira,SP,5,cartao_credito,4,-22.19,-48.79
Jogo de tabuleiro,brinquedos,321.19,14.6868403,08/09/2022,Isabella Pereira,SP,4,cartao_credito,2,-22.19,-48.79
Poltrona,moveis,339.57,22.56111965,23/11/2022,Larissa Alves,PR,5,cartao_credito,6,-24.89,-51.55
Kit banquetas,moveis,328.9,25.31098664,17/11/2021,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Mesa de centro,moveis,192.32,11.18030926,30/11/2022,Mariana Ferreira,DF,5,cartao_credito,4,-15.83,-47.86
Poltrona,moveis,330.76,15.19641401,05/02/2021,Felipe Santos,MG,5,cartao_credito,3,-18.1,-44.38
Bola de vÃ´lei,esporte e lazer,55.1,3.217035146,01/02/2023,Bianca Santos,SP,1,cartao_credito,4,-22.19,-48.79
Assistente virtual,eletronicos,166.65,9.156737058,25/07/2021,Beatriz Moraes,ES,5,cartao_credito,10,-19.19,-40.34
Tablet ABXY,eletronicos,1445.68,74.56254988,29/04/2020,Lucas Oliveira,SE,3,cartao_credito,1,-10.57,-37.45
Secadora de roupas,eletrodomesticos,1318.52,67.79166243,13/08/2022,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
Smartwatch,eletronicos,292.91,15.87970222,02/04/2021,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,523.49,28.16304444,10/03/2021,Camila Ribeiro,PR,3,cartao_credito,4,-24.89,-51.55
Xadrez de madeira,brinquedos,41.39,2.487018891,26/06/2020,Lucas Oliveira,SP,4,cartao_credito,2,-22.19,-48.79
Mesa de jantar,moveis,217.18,9.148620701,10/10/2021,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
Micro-ondas,eletrodomesticos,750.35,43.11769647,08/02/2023,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
Dashboards com Power BI,livros,53.8,3.395792673,15/01/2020,JoÃ£o Souza,SP,5,boleto,1,-22.19,-48.79
Xadrez de madeira,brinquedos,35.9,0,02/01/2023,Juliana Costa,SP,3,cartao_credito,3,-22.19,-48.79
TV Led UHD 4K,eletronicos,2045.26,116.7059516,07/12/2021,JoÃ£o Souza,DF,5,cartao_credito,3,-15.83,-47.86
Jogo de tabuleiro,brinquedos,250.26,13.85669664,26/03/2022,Camila Ribeiro,SP,5,cartao_credito,6,-22.19,-48.79
Headset,eletronicos,240.9,10.41163934,12/03/2020,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
Bicicleta,esporte e lazer,781.7,42.56302116,02/03/2021,Juliana Costa,PE,1,cartao_credito,2,-8.38,-37.86
Impressora,eletronicos,370.68,17.32203391,12/10/2021,Rafael Costa,MG,4,cartao_credito,1,-18.1,-44.38
Bicicleta,esporte e lazer,645.54,34.90416748,23/03/2021,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
Celular ABXY,eletronicos,1288.84,66.21129172,08/05/2020,Bruno Rodrigues,GO,4,cartao_credito,5,-15.98,-49.86
Celular Plus X42,eletronicos,2651.62,148.988839,20/04/2022,Felipe Santos,RJ,4,cartao_credito,5,-22.25,-42.66
Poltrona,moveis,385.74,18.1239336,12/01/2021,Felipe Santos,GO,5,boleto,1,-15.98,-49.86
Tablet ABXY,eletronicos,2051.62,109.929605,22/08/2021,Thiago Silva,MG,1,cartao_credito,5,-18.1,-44.38
Corda de pular,esporte e lazer,23.93,0,10/05/2020,Felipe Santos,MG,1,boleto,1,-18.1,-44.38
FogÃ£o,eletrodomesticos,853.26,43.01796712,14/08/2020,Felipe Santos,ES,5,cupom,1,-19.19,-40.34
Blocos de montar,brinquedos,37.31,0,13/04/2020,Bianca Santos,PE,3,cartao_credito,21,-8.38,-37.86
Pandeiro,instrumentos musicais,44.01,2.86966509,20/06/2020,JoÃ£o Souza,SP,2,cartao_credito,3,-22.19,-48.79
Impressora,eletronicos,337.72,15.56701307,24/07/2020,Felipe Santos,SC,4,cartao_credito,1,-27.45,-50.95
Bicicleta,esporte e lazer,653.15,32.36271163,21/02/2023,Thiago Silva,PE,5,cartao_credito,1,-8.38,-37.86
Dashboards com Power BI,livros,48.1,10.36318991,23/01/2021,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
CÃ´moda,moveis,417.55,19.81772041,27/03/2020,Larissa Alves,BA,4,cartao_credito,3,-13.29,-41.71
Bateria,instrumentos musicais,1191.16,64.31410168,08/12/2020,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Modelagem preditiva,livros,97.99,2.802111773,11/03/2023,JoÃ£o Souza,SC,1,boleto,1,-27.45,-50.95
Impressora,eletronicos,312.33,14.21507195,10/04/2021,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
SofÃ¡ retrÃ¡til,moveis,931.96,49.9071922,16/04/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,529.35,25.77073407,12/07/2022,Pedro Gomes,PA,5,boleto,1,-3.79,-52.48
Cadeira de escritÃ³rio,moveis,387.99,21.54771544,16/08/2021,Lucas Oliveira,PR,1,cartao_credito,3,-24.89,-51.55
Secadora de roupas,eletrodomesticos,1055.13,56.86951039,18/04/2021,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
ViolÃ£o,instrumentos musicais,510.12,28.5614707,21/03/2022,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,60.11,3.489453477,16/06/2021,JoÃ£o Souza,RJ,5,cartao_credito,1,-22.25,-42.66
Jogo de copos,utilidades domesticas,38.3,2.570464303,17/08/2020,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,331.93,15.25871299,05/01/2022,Rafael Costa,PE,5,boleto,1,-8.38,-37.86
Cubo mÃ¡gico 8x8,brinquedos,12.41,0,13/07/2022,Isabella Pereira,RJ,2,cartao_credito,10,-22.25,-42.66
Lavadora de roupas,eletrodomesticos,1785.1,92.63564376,12/11/2021,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
Dinossauro Rex,brinquedos,23.55,0,04/10/2021,JoÃ£o Souza,MG,5,cartao_credito,1,-18.1,-44.38
Lava louÃ§as,eletrodomesticos,1327.42,68.26556065,07/03/2021,JoÃ£o Souza,SP,4,boleto,1,-22.19,-48.79
Celular Plus X42,eletronicos,2776.76,148.1428932,25/07/2021,Mariana Ferreira,BA,5,cartao_credito,2,-13.29,-41.71
Cama box,moveis,895.97,45.29214613,10/04/2022,Bruno Rodrigues,ES,4,cartao_credito,5,-19.19,-40.34
Poltrona,moveis,342.84,18.78630312,08/02/2022,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Lava louÃ§as,eletrodomesticos,1427.33,73.58546758,08/03/2021,Beatriz Moraes,RS,3,cupom,1,-30.17,-53.5
CiÃªncia de dados com python,livros,79.17,1.800003391,06/04/2022,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
Geladeira,eletrodomesticos,3265.83,171.4800616,02/01/2023,Isabella Pereira,BA,5,cartao_credito,2,-13.29,-41.71
ViolÃ£o,instrumentos musicais,275.8,22.24110057,17/07/2022,Thiago Silva,MS,4,cartao_credito,3,-20.51,-54.54
Pandeiro,instrumentos musicais,92,5.429827752,16/10/2021,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Mesa de jantar,moveis,226.15,12.33058396,19/06/2021,Camila Ribeiro,ES,1,cartao_credito,8,-19.19,-40.34
Blocos de montar,brinquedos,52.94,3.70731091,21/03/2023,JoÃ£o Souza,SC,4,boleto,1,-27.45,-50.95
Headset,eletronicos,265.18,11.7044763,22/03/2020,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1634.05,87.29137253,27/12/2021,Thiago Silva,PR,4,cartao_credito,5,-24.89,-51.55
Panela de pressÃ£o,utilidades domesticas,121.12,9.613091945,27/12/2022,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
TV Led UHD 4K,eletronicos,2389.37,127.7578688,09/01/2022,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Celular Plus X42,eletronicos,2842.86,151.6568684,01/05/2021,Bianca Santos,SP,4,cupom,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,20.51,0,25/10/2022,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,994.74,50.55135149,08/08/2020,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
Cadeira de escritÃ³rio,moveis,549.85,26.8622974,15/07/2021,Beatriz Moraes,ES,5,boleto,1,-19.19,-40.34
Mesa de jantar,moveis,448.61,21.47157197,02/04/2022,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
Cubo mÃ¡gico 8x8,brinquedos,10.6,1.090683101,22/06/2020,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
Bicicleta,esporte e lazer,356.61,16.57284874,11/10/2020,Felipe Santos,SP,2,boleto,1,-22.19,-48.79
Cama king,moveis,992.17,53.11319356,03/12/2022,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
Bateria,instrumentos musicais,1449.32,78.06034504,10/09/2020,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
Corda de pular,esporte e lazer,21.52,1.83288741,19/03/2022,Bruno Rodrigues,GO,3,cartao_credito,1,-15.98,-49.86
Bicicleta,esporte e lazer,629.28,33.79604368,07/08/2021,Isabella Pereira,PR,4,cartao_credito,5,-24.89,-51.55
Celular ABXY,eletronicos,1381.4,71.13983326,11/08/2020,Juliana Costa,BA,4,cartao_credito,4,-13.29,-41.71
Corda de pular,esporte e lazer,27.86,0,27/03/2020,Lucas Oliveira,PB,4,cartao_credito,8,-7.28,-36.72
Headset,eletronicos,185.81,7.478262575,12/01/2020,Thiago Silva,MG,3,cartao_credito,1,-18.1,-44.38
CiÃªncia de dados com python,livros,72.07,1.421949751,18/11/2021,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
Cama king,moveis,563.02,30.51022573,23/04/2020,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,859.55,43.35289069,23/02/2022,JoÃ£o Souza,RJ,5,cartao_credito,1,-22.25,-42.66
Dinossauro Rex,brinquedos,21.79,1.449028759,26/09/2022,Rafael Costa,SP,5,cartao_credito,8,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1726.66,89.52388958,22/12/2022,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
Smart TV,eletronicos,1672.23,86.62565582,27/10/2020,Lucas Oliveira,PR,5,boleto,1,-24.89,-51.55
SofÃ¡ retrÃ¡til,moveis,893.68,47.86889736,25/12/2021,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
Lava louÃ§as,eletrodomesticos,1507.62,80.807334,06/12/2021,Pedro Gomes,RJ,1,boleto,1,-22.25,-42.66
Mesa de centro,moveis,264.51,14.36748766,30/04/2020,Larissa Alves,MT,1,cartao_credito,3,-12.64,-55.42
Boneca bebÃª,brinquedos,53.48,3.378753636,18/10/2021,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
TV Led UHD 4K,eletronicos,3353.9,179.1161896,24/07/2022,Thiago Silva,MG,3,cartao_credito,2,-18.1,-44.38
Modelagem preditiva,livros,72.95,1.468807103,17/11/2022,Bianca Santos,RJ,5,cartao_credito,2,-22.25,-42.66
Cadeira de escritÃ³rio,moveis,500.59,24.23935059,26/06/2020,Pedro Gomes,MG,5,cartao_credito,6,-18.1,-44.38
Cama box,moveis,798.89,45.70230544,10/01/2021,Thiago Silva,SC,3,cartao_credito,10,-27.45,-50.95
Cama box,moveis,896.02,45.29480848,19/05/2022,Mariana Ferreira,RJ,1,cartao_credito,1,-22.25,-42.66
Cubo mÃ¡gico 8x8,brinquedos,10.45,0,03/12/2020,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
Faqueiro,utilidades domesticas,78.56,7.346899983,07/01/2021,Pedro Gomes,RS,1,cartao_credito,1,-30.17,-53.5
Dinossauro Rex,brinquedos,27.91,0,23/01/2023,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
Assistente virtual,eletronicos,333.81,15.35881733,09/12/2022,Bruno Rodrigues,SP,3,cartao_credito,4,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,83.05,4.953267177,28/02/2022,Lucas Oliveira,SP,5,cartao_credito,7,-22.19,-48.79
ViolÃ£o,instrumentos musicais,580.55,31.4436455,06/11/2021,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
Mesa de jantar,moveis,426.71,20.30546285,28/09/2022,Juliana Costa,PR,4,cartao_credito,4,-24.89,-51.55
Bateria,instrumentos musicais,598.95,35.05610194,23/12/2020,Isabella Pereira,MS,5,cartao_credito,5,-20.51,-54.54
Smart TV,eletronicos,2027.71,105.5538964,27/05/2020,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
Jogo de tabuleiro,brinquedos,248.91,13.54248549,01/07/2021,Rafael Costa,MT,1,cartao_credito,2,-12.64,-55.42
Cadeira de escritÃ³rio,moveis,685.84,37.05002124,21/03/2023,Larissa Alves,RJ,3,cartao_credito,2,-22.25,-42.66
SofÃ¡ retrÃ¡til,moveis,983.5,49.9528553,21/11/2021,Juliana Costa,BA,4,cartao_credito,1,-13.29,-41.71
